Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA
100214,STEM,Graduate,3.741,4.25,Direct_Answer_Generation,Beginner,2,TRUE,1.29,4,Allowed_With_Citation,7,3.903
100215,Business,Senior,3.815,5.75,Summarizing_Reading,Advanced,5,TRUE,10.43,3,Allowed_With_Citation,6,4
100216,STEM,Freshman,3.098,1.91,Debugging/Troubleshooting,Intermediate,2,TRUE,3.43,4,Allowed_With_Citation,6,2.936
100217,Humanities,Freshman,2.833,4.27,Copywriting/Drafting,Intermediate,3,FALSE,1,5,Actively_Encouraged,1,2.957
100218,Business,Graduate,3.528,7.89,Ideation,Beginner,2,FALSE,23.25,2,Strict_Ban,2,4
100219,Business,Freshman,2.684,2.69,Ideation,Beginner,1,FALSE,14.68,2,Allowed_With_Citation,3,2.888
100220,Arts,Graduate,3.212,3.85,Copywriting/Drafting,Intermediate,3,TRUE,21.18,4,Actively_Encouraged,6,3.444
100221,Business,Graduate,3.338,23.56,Ideation,Advanced,3,TRUE,1.73,7,Actively_Encouraged,9,3.623
100222,Business,Sophomore,3.392,0.18,Debugging/Troubleshooting,Beginner,3,FALSE,19.52,1,Strict_Ban,1,3.568
100223,STEM,Senior,3.062,21.42,Summarizing_Reading,Advanced,4,FALSE,10.64,3,Strict_Ban,4,3.035
100224,Humanities,Junior,3.041,11.81,Summarizing_Reading,Beginner,3,FALSE,16.54,2,Allowed_With_Citation,3,3.149
100225,STEM,Senior,3.565,4.6,Ideation,Beginner,3,FALSE,20.32,3,Allowed_With_Citation,5,3.834
100226,STEM,Sophomore,3.337,3.82,Copywriting/Drafting,Beginner,3,TRUE,10.28,1,Actively_Encouraged,1,3.378
100227,Medical,Freshman,1.928,9.33,Summarizing_Reading,Advanced,4,FALSE,1,2,Actively_Encouraged,6,1.866
100228,Humanities,Senior,3.225,15.05,Summarizing_Reading,Beginner,3,FALSE,4.01,5,Actively_Encouraged,7,3.354
100229,Medical,Freshman,3.167,0.39,Summarizing_Reading,Beginner,3,FALSE,21.6,1,Allowed_With_Citation,3,3.643
100230,Business,Graduate,2.767,6.3,Ideation,Intermediate,1,FALSE,8.96,1,Actively_Encouraged,1,3.032
100231,Arts,Sophomore,3.29,2.28,Ideation,Beginner,1,TRUE,5.92,1,Allowed_With_Citation,2,3.646
100232,Business,Freshman,3.653,1.27,Ideation,Intermediate,5,FALSE,10.97,4,Allowed_With_Citation,3,3.572
100233,Business,Sophomore,3.767,5.41,Ideation,Beginner,1,FALSE,6.16,3,Allowed_With_Citation,7,3.61
100234,Humanities,Graduate,3.609,0.76,Debugging/Troubleshooting,Advanced,5,FALSE,14.74,2,Strict_Ban,1,4
100235,STEM,Sophomore,3.319,8.17,Direct_Answer_Generation,Advanced,3,FALSE,16.89,3,Allowed_With_Citation,5,3.641
100236,Business,Graduate,3.133,0.26,Ideation,Beginner,3,TRUE,17.54,1,Allowed_With_Citation,5,3.209
100237,STEM,Freshman,3.291,8.76,Copywriting/Drafting,Intermediate,3,TRUE,16.54,2,Strict_Ban,3,3.644
100238,STEM,Junior,3.857,3.97,Direct_Answer_Generation,Advanced,4,FALSE,23.89,1,Allowed_With_Citation,4,4
100239,Business,Graduate,3.351,15.28,Ideation,Beginner,2,FALSE,15.69,6,Actively_Encouraged,7,3.623
100240,STEM,Freshman,3.381,7.75,Debugging/Troubleshooting,Beginner,1,FALSE,14.91,3,Allowed_With_Citation,4,3.474
100241,Medical,Sophomore,3.555,5.97,Summarizing_Reading,Beginner,1,TRUE,11.13,2,Allowed_With_Citation,2,3.516
100242,Medical,Graduate,3.511,9.68,Summarizing_Reading,Beginner,2,TRUE,17.3,6,Actively_Encouraged,3,3.704
100243,Medical,Junior,3.267,1.62,Summarizing_Reading,Advanced,3,FALSE,8.63,5,Actively_Encouraged,2,3.52
100244,Humanities,Senior,2.689,0.67,Copywriting/Drafting,Beginner,2,FALSE,7.05,3,Strict_Ban,5,2.993
100245,STEM,Senior,3.589,22.12,Ideation,Intermediate,2,FALSE,10.25,7,Allowed_With_Citation,10,3.635
100246,Medical,Junior,2.81,19.75,Direct_Answer_Generation,Beginner,2,TRUE,3.18,6,Allowed_With_Citation,1,2.358
100247,Humanities,Senior,3.495,9.09,Copywriting/Drafting,Beginner,3,TRUE,13.12,2,Strict_Ban,5,3.745
100248,Medical,Junior,2.312,14.79,Debugging/Troubleshooting,Advanced,3,TRUE,10.08,2,Allowed_With_Citation,2,2.989
100249,Medical,Senior,3.915,7.89,Summarizing_Reading,Intermediate,4,FALSE,20.54,6,Strict_Ban,4,4
100250,Arts,Freshman,3.803,5.74,Copywriting/Drafting,Beginner,1,TRUE,14.62,4,Allowed_With_Citation,3,3.803
100251,STEM,Graduate,3.016,12.75,Ideation,Advanced,3,TRUE,21.44,6,Allowed_With_Citation,3,3.507
100252,Humanities,Senior,3.332,9.12,Direct_Answer_Generation,Advanced,4,TRUE,12.83,5,Allowed_With_Citation,3,3.72
100253,Arts,Sophomore,2.648,1.43,Copywriting/Drafting,Beginner,3,FALSE,10.69,3,Actively_Encouraged,2,2.517
100254,Humanities,Junior,3.878,11.89,Debugging/Troubleshooting,Intermediate,3,TRUE,8.94,4,Allowed_With_Citation,3,4
100255,STEM,Sophomore,2.069,25.73,Copywriting/Drafting,Beginner,2,FALSE,19.14,7,Allowed_With_Citation,6,2.314
100256,Business,Senior,2.738,7.93,Ideation,Intermediate,2,TRUE,1.7,1,Strict_Ban,1,3.103
100257,Medical,Graduate,3.164,3.38,Direct_Answer_Generation,Advanced,3,TRUE,12.47,1,Strict_Ban,2,3.636
100258,Business,Freshman,3.416,2.17,Summarizing_Reading,Advanced,3,FALSE,17.99,1,Allowed_With_Citation,2,3.669
100259,Business,Graduate,2.41,7.72,Copywriting/Drafting,Advanced,3,FALSE,6.6,2,Allowed_With_Citation,2,2.556
100260,STEM,Freshman,2.637,0.74,Debugging/Troubleshooting,Advanced,3,TRUE,14.56,2,Allowed_With_Citation,3,3.132
100261,Business,Junior,3.244,20.81,Ideation,Advanced,3,TRUE,11.55,5,Allowed_With_Citation,4,3.651
100262,Medical,Junior,3.506,5.02,Summarizing_Reading,Intermediate,2,FALSE,10.09,1,Allowed_With_Citation,3,3.88
100263,STEM,Sophomore,3.825,18.43,Debugging/Troubleshooting,Intermediate,3,TRUE,7.11,3,Actively_Encouraged,3,4
100264,Business,Junior,3.05,22.73,Summarizing_Reading,Beginner,3,TRUE,11.01,7,Allowed_With_Citation,6,3.284
100265,Medical,Senior,2.94,1.62,Summarizing_Reading,Intermediate,3,TRUE,11.71,4,Strict_Ban,2,3.211
100266,Business,Sophomore,3.293,10.66,Debugging/Troubleshooting,Beginner,1,FALSE,6.63,3,Allowed_With_Citation,2,3.37
100267,Business,Freshman,2.912,12.22,Ideation,Intermediate,1,FALSE,11.33,5,Allowed_With_Citation,3,2.95
100268,Business,Junior,3.302,23.57,Copywriting/Drafting,Intermediate,4,TRUE,21.08,6,Allowed_With_Citation,7,3.567
100269,Humanities,Senior,3.472,3.46,Copywriting/Drafting,Intermediate,3,TRUE,9.68,1,Actively_Encouraged,3,3.848
100270,STEM,Graduate,2.579,0.86,Ideation,Beginner,1,TRUE,8.9,1,Actively_Encouraged,1,2.888
100271,Arts,Freshman,2.991,9.42,Copywriting/Drafting,Beginner,1,TRUE,10.47,5,Actively_Encouraged,7,3.261
100272,Arts,Graduate,2.736,1.3,Debugging/Troubleshooting,Beginner,2,TRUE,12.06,5,Actively_Encouraged,4,2.995
100273,Arts,Junior,3.616,3.95,Copywriting/Drafting,Beginner,2,FALSE,1.18,3,Strict_Ban,9,3.863
100274,Medical,Sophomore,2.807,21.31,Summarizing_Reading,Beginner,3,FALSE,10.46,8,Strict_Ban,8,2.855
100275,Business,Graduate,3.706,0.8,Copywriting/Drafting,Intermediate,4,FALSE,10.72,4,Actively_Encouraged,6,3.948
100276,Business,Sophomore,3.517,6.5,Summarizing_Reading,Intermediate,3,TRUE,11.21,1,Allowed_With_Citation,1,3.78
100277,Arts,Senior,3.444,0.39,Copywriting/Drafting,Beginner,3,FALSE,9.38,1,Allowed_With_Citation,4,3.618
100278,Business,Senior,3.586,14.54,Ideation,Beginner,1,FALSE,13.74,4,Strict_Ban,7,3.908
100279,Business,Junior,3.117,1.65,Copywriting/Drafting,Beginner,2,FALSE,7.45,5,Allowed_With_Citation,1,3.292
100280,Arts,Senior,3.302,0.33,Summarizing_Reading,Beginner,2,FALSE,14.09,2,Allowed_With_Citation,3,3.335
100281,Medical,Junior,3.765,5.79,Debugging/Troubleshooting,Beginner,2,FALSE,18.43,1,Allowed_With_Citation,2,4
100282,Humanities,Freshman,3.84,5.69,Copywriting/Drafting,Beginner,1,FALSE,19.29,5,Allowed_With_Citation,4,4
100283,Humanities,Senior,2.864,7.31,Copywriting/Drafting,Advanced,3,TRUE,11.41,3,Actively_Encouraged,4,3.235
100284,STEM,Graduate,2.235,21.44,Debugging/Troubleshooting,Intermediate,3,TRUE,10.15,4,Strict_Ban,8,2.594
100285,Business,Junior,3.039,0.49,Ideation,Intermediate,4,FALSE,10.57,1,Actively_Encouraged,1,3.067
100286,STEM,Graduate,3.112,11.33,Direct_Answer_Generation,Intermediate,2,FALSE,3.98,4,Actively_Encouraged,6,3.159
100287,Humanities,Junior,3.156,0.61,Ideation,Beginner,2,FALSE,20.45,1,Actively_Encouraged,4,3.562
100288,Business,Junior,2.672,13.55,Ideation,Advanced,4,TRUE,2.54,6,Allowed_With_Citation,6,2.911
100289,STEM,Senior,3.497,4.77,Direct_Answer_Generation,Advanced,3,FALSE,13.94,2,Actively_Encouraged,4,3.63
100290,Business,Freshman,2.628,4.78,Debugging/Troubleshooting,Advanced,5,TRUE,6.4,2,Allowed_With_Citation,1,2.598
100291,STEM,Graduate,3.389,8.49,Debugging/Troubleshooting,Intermediate,2,TRUE,12.85,3,Allowed_With_Citation,3,3.48
100292,STEM,Senior,2.857,29.02,Summarizing_Reading,Intermediate,1,FALSE,12.57,6,Allowed_With_Citation,6,3.225
100293,Arts,Graduate,2.566,16.4,Copywriting/Drafting,Beginner,2,TRUE,18.53,4,Strict_Ban,5,2.606
100294,Humanities,Junior,3.531,6.12,Copywriting/Drafting,Beginner,2,FALSE,19.66,3,Allowed_With_Citation,1,4
100295,STEM,Graduate,2.784,4.2,Debugging/Troubleshooting,Intermediate,3,FALSE,15.22,5,Allowed_With_Citation,6,3.066
100296,Business,Senior,3.325,24.66,Copywriting/Drafting,Advanced,4,FALSE,10.07,5,Allowed_With_Citation,3,3.598
100297,Arts,Junior,3.393,10.72,Summarizing_Reading,Advanced,5,TRUE,13.07,5,Allowed_With_Citation,7,3.695
100298,STEM,Graduate,2.788,18.58,Direct_Answer_Generation,Advanced,3,FALSE,1.6,6,Allowed_With_Citation,7,3.016
100299,Business,Junior,3.008,3.03,Ideation,Advanced,3,FALSE,17.44,2,Allowed_With_Citation,5,3.5
100300,STEM,Junior,2.37,0.12,Debugging/Troubleshooting,Intermediate,3,FALSE,17.41,5,Strict_Ban,8,2.714
100301,STEM,Freshman,3.399,13.25,Copywriting/Drafting,Intermediate,3,FALSE,1,6,Allowed_With_Citation,4,3.501
100302,Business,Graduate,2.869,3.16,Ideation,Intermediate,3,FALSE,11.71,3,Allowed_With_Citation,2,2.939
100303,Business,Sophomore,3.182,27.29,Ideation,Beginner,1,FALSE,5.18,7,Actively_Encouraged,4,3.263
100304,Business,Freshman,3.062,6.81,Ideation,Beginner,3,FALSE,10.36,1,Allowed_With_Citation,2,2.96
100305,Business,Freshman,2.666,40,Ideation,Advanced,5,TRUE,6.91,9,Allowed_With_Citation,3,2.724
100306,Medical,Junior,2.437,0.41,Summarizing_Reading,Beginner,1,TRUE,14.34,1,Actively_Encouraged,1,2.435
100307,Business,Sophomore,3.352,4.54,Summarizing_Reading,Beginner,1,FALSE,8.95,5,Actively_Encouraged,6,3.566
100308,Humanities,Senior,2.707,7.94,Ideation,Intermediate,1,TRUE,7.12,3,Allowed_With_Citation,5,2.981
100309,Arts,Sophomore,3.006,1.79,Copywriting/Drafting,Beginner,2,FALSE,10.66,2,Actively_Encouraged,2,3.104
100310,STEM,Senior,2.75,3.31,Debugging/Troubleshooting,Beginner,3,TRUE,13.96,4,Allowed_With_Citation,3,2.685
100311,Humanities,Freshman,2.806,8.83,Debugging/Troubleshooting,Advanced,3,TRUE,14.11,1,Actively_Encouraged,3,3.292
100312,STEM,Sophomore,3.695,11.05,Debugging/Troubleshooting,Intermediate,1,FALSE,17.08,4,Allowed_With_Citation,5,4
100313,STEM,Senior,2.391,0.28,Debugging/Troubleshooting,Beginner,2,FALSE,12.76,2,Allowed_With_Citation,5,2.564
100314,Medical,Sophomore,3.795,2.26,Summarizing_Reading,Intermediate,2,FALSE,25.64,1,Strict_Ban,1,4
100315,Arts,Freshman,3.067,8.17,Debugging/Troubleshooting,Advanced,3,TRUE,17.36,2,Actively_Encouraged,5,3.666
100316,Business,Graduate,3.91,1.92,Ideation,Beginner,2,FALSE,11.83,3,Actively_Encouraged,4,4
100317,Humanities,Freshman,3.162,15.07,Copywriting/Drafting,Advanced,4,TRUE,13.03,3,Actively_Encouraged,1,3.432
100318,STEM,Freshman,2.808,4.48,Debugging/Troubleshooting,Advanced,4,FALSE,19.21,2,Strict_Ban,6,3.352
100319,STEM,Sophomore,2.338,4.23,Direct_Answer_Generation,Intermediate,1,FALSE,14.77,4,Allowed_With_Citation,4,2.779
100320,STEM,Freshman,2.831,40,Debugging/Troubleshooting,Intermediate,1,FALSE,11.65,7,Allowed_With_Citation,9,3.204
100321,Business,Freshman,2.714,1.01,Ideation,Intermediate,3,TRUE,12.34,2,Strict_Ban,5,2.827
100322,Business,Senior,3.244,5.8,Debugging/Troubleshooting,Advanced,4,TRUE,16.55,5,Strict_Ban,5,3.933
100323,Business,Freshman,3.275,1.01,Ideation,Beginner,1,FALSE,12.45,1,Strict_Ban,3,3.302
100324,STEM,Freshman,2.048,7.49,Debugging/Troubleshooting,Intermediate,2,FALSE,4.84,2,Allowed_With_Citation,4,1.816
100325,Medical,Graduate,3.414,2.16,Summarizing_Reading,Beginner,1,FALSE,19.16,5,Actively_Encouraged,4,3.873
100326,Business,Junior,2.868,4.37,Ideation,Beginner,3,TRUE,9.79,3,Allowed_With_Citation,6,3.303
100327,Business,Freshman,3.401,19.48,Copywriting/Drafting,Intermediate,3,TRUE,4.95,4,Actively_Encouraged,7,3.42
100328,Business,Junior,2.782,1.24,Copywriting/Drafting,Intermediate,2,TRUE,20.34,2,Allowed_With_Citation,5,2.991
100329,Humanities,Freshman,3.318,5.16,Debugging/Troubleshooting,Intermediate,3,TRUE,7.37,1,Actively_Encouraged,3,3.178
100330,STEM,Junior,3.468,8.89,Direct_Answer_Generation,Intermediate,2,FALSE,17.69,5,Allowed_With_Citation,3,3.729
100331,Humanities,Junior,3.767,1.27,Summarizing_Reading,Beginner,2,FALSE,17.79,3,Allowed_With_Citation,4,4
100332,Arts,Graduate,2.366,29.13,Debugging/Troubleshooting,Intermediate,3,FALSE,12.81,7,Actively_Encouraged,6,2.71
100333,STEM,Sophomore,2.572,0.65,Debugging/Troubleshooting,Intermediate,3,FALSE,8.76,5,Actively_Encouraged,6,2.633
100334,STEM,Senior,3.8,40,Debugging/Troubleshooting,Advanced,4,TRUE,5.04,8,Allowed_With_Citation,7,4
100335,STEM,Freshman,3.308,1.88,Summarizing_Reading,Intermediate,4,TRUE,7.27,5,Strict_Ban,3,3.28
100336,STEM,Junior,3.004,13.65,Debugging/Troubleshooting,Advanced,3,TRUE,18.37,4,Actively_Encouraged,2,3.601
100337,Arts,Sophomore,3.146,2.92,Copywriting/Drafting,Advanced,3,FALSE,18.45,2,Allowed_With_Citation,4,3.11
100338,Business,Junior,3.238,9.42,Ideation,Beginner,2,FALSE,12.4,4,Allowed_With_Citation,7,3.474
100339,Humanities,Sophomore,2.797,0.34,Debugging/Troubleshooting,Advanced,5,FALSE,18.75,5,Allowed_With_Citation,1,3.209
100340,STEM,Graduate,2.315,15.4,Copywriting/Drafting,Beginner,2,TRUE,5.34,4,Allowed_With_Citation,5,2.428
100341,Humanities,Graduate,3.725,2.4,Direct_Answer_Generation,Beginner,2,FALSE,8.14,3,Actively_Encouraged,1,3.904
100342,Humanities,Junior,2.689,3.66,Direct_Answer_Generation,Beginner,2,FALSE,11.26,3,Strict_Ban,1,3.054
100343,STEM,Freshman,2.733,23.54,Copywriting/Drafting,Advanced,5,TRUE,17.26,8,Strict_Ban,9,3.019
100344,Humanities,Junior,3.853,6.82,Debugging/Troubleshooting,Advanced,3,FALSE,10.66,2,Actively_Encouraged,1,4
100345,Humanities,Senior,3.448,17.5,Copywriting/Drafting,Intermediate,3,FALSE,13.58,3,Allowed_With_Citation,6,3.558
100346,Business,Freshman,3.208,32.77,Ideation,Intermediate,5,FALSE,1.9,8,Allowed_With_Citation,5,3.228
100347,Business,Junior,2.829,4.77,Ideation,Intermediate,3,FALSE,9.63,2,Actively_Encouraged,3,2.898
100348,STEM,Freshman,3.52,1.13,Copywriting/Drafting,Advanced,5,TRUE,7.89,3,Allowed_With_Citation,6,3.621
100349,Humanities,Sophomore,3.23,4.99,Summarizing_Reading,Beginner,2,FALSE,5.96,2,Allowed_With_Citation,2,3.334
100350,Business,Freshman,3.811,7.2,Debugging/Troubleshooting,Intermediate,3,FALSE,8.46,2,Actively_Encouraged,4,3.991
100351,Business,Graduate,3.402,1.94,Direct_Answer_Generation,Advanced,3,FALSE,11.86,1,Allowed_With_Citation,2,3.613
100352,Arts,Freshman,3.542,4.93,Copywriting/Drafting,Beginner,2,FALSE,5.99,1,Strict_Ban,4,3.616
100353,Business,Freshman,3.03,8.26,Summarizing_Reading,Beginner,1,TRUE,2.4,3,Allowed_With_Citation,6,3.078
100354,STEM,Graduate,2.915,9.77,Debugging/Troubleshooting,Beginner,1,TRUE,7,3,Allowed_With_Citation,4,3.175
100355,STEM,Junior,2.456,3.84,Copywriting/Drafting,Beginner,1,FALSE,16.09,1,Actively_Encouraged,1,2.594
100356,Business,Senior,2.83,9.04,Direct_Answer_Generation,Intermediate,3,FALSE,11.36,2,Allowed_With_Citation,5,2.936
100357,STEM,Sophomore,2.879,32.69,Debugging/Troubleshooting,Beginner,2,TRUE,13.2,9,Allowed_With_Citation,4,2.836
100358,Business,Junior,3.416,2.75,Ideation,Beginner,2,FALSE,11.46,1,Allowed_With_Citation,6,3.731
100359,Medical,Freshman,3.006,13.87,Summarizing_Reading,Advanced,3,FALSE,4.73,4,Allowed_With_Citation,6,3.197
100360,Business,Sophomore,3.089,27.87,Ideation,Advanced,5,TRUE,20.49,9,Strict_Ban,10,3.182
100361,Humanities,Junior,3.046,21.76,Copywriting/Drafting,Beginner,3,FALSE,9.74,6,Actively_Encouraged,4,3.229
100362,Business,Junior,3.392,2.73,Ideation,Beginner,1,TRUE,14.06,3,Allowed_With_Citation,1,3.667
100363,Humanities,Sophomore,2.589,8.71,Debugging/Troubleshooting,Intermediate,2,TRUE,16.35,4,Actively_Encouraged,4,2.906
100364,Business,Senior,2.868,35.34,Ideation,Intermediate,3,TRUE,4.44,9,Actively_Encouraged,8,3.055
100365,Medical,Junior,3.388,7.96,Summarizing_Reading,Beginner,2,TRUE,14.83,6,Strict_Ban,5,3.608
100366,Humanities,Junior,3.711,2.81,Copywriting/Drafting,Beginner,3,FALSE,10.41,5,Allowed_With_Citation,5,3.903
100367,Medical,Freshman,2.404,4.59,Direct_Answer_Generation,Advanced,4,TRUE,7.32,4,Allowed_With_Citation,6,2.494
100368,Medical,Graduate,3.312,12.35,Summarizing_Reading,Advanced,3,TRUE,14.55,8,Allowed_With_Citation,4,3.774
100369,STEM,Sophomore,3.479,5.67,Debugging/Troubleshooting,Beginner,3,TRUE,13.46,4,Allowed_With_Citation,5,3.687
100370,STEM,Junior,3.219,7.67,Debugging/Troubleshooting,Advanced,4,TRUE,1,6,Strict_Ban,4,3.576
100371,STEM,Sophomore,3.678,2.72,Direct_Answer_Generation,Advanced,4,FALSE,13.99,2,Strict_Ban,3,3.759
100372,STEM,Graduate,3.832,0.68,Debugging/Troubleshooting,Beginner,1,FALSE,14.35,1,Allowed_With_Citation,3,4
100373,STEM,Graduate,3.199,1.85,Debugging/Troubleshooting,Advanced,4,TRUE,6.68,1,Actively_Encouraged,2,3.603
100374,Business,Sophomore,3.807,24.8,Ideation,Intermediate,3,TRUE,10.25,5,Actively_Encouraged,3,4
100375,STEM,Senior,2.337,7.19,Debugging/Troubleshooting,Advanced,3,FALSE,18.91,4,Actively_Encouraged,1,2.768
100376,Humanities,Freshman,3.302,11.65,Copywriting/Drafting,Intermediate,4,TRUE,6.45,2,Allowed_With_Citation,4,3.233
100377,Arts,Freshman,3.197,15.96,Copywriting/Drafting,Advanced,4,FALSE,13.3,5,Allowed_With_Citation,4,3.332
100378,STEM,Senior,3.451,2.87,Debugging/Troubleshooting,Advanced,4,FALSE,8.02,2,Strict_Ban,4,3.608
100379,Arts,Freshman,2.722,1.03,Direct_Answer_Generation,Beginner,1,TRUE,17.56,3,Actively_Encouraged,4,2.704
100380,STEM,Freshman,2.808,7.85,Debugging/Troubleshooting,Intermediate,5,TRUE,8.17,5,Allowed_With_Citation,5,2.854
100381,STEM,Junior,2.24,33.26,Debugging/Troubleshooting,Intermediate,1,FALSE,13.58,7,Allowed_With_Citation,4,2.454
100382,Business,Senior,3.609,1.98,Ideation,Intermediate,1,FALSE,16.19,1,Actively_Encouraged,5,4
100383,Business,Freshman,2.937,2.3,Ideation,Advanced,5,FALSE,3.49,5,Strict_Ban,3,3.022
100384,Medical,Freshman,2.14,12.68,Summarizing_Reading,Intermediate,5,TRUE,12.46,3,Allowed_With_Citation,3,2.325
100385,Business,Freshman,2.867,13.92,Debugging/Troubleshooting,Beginner,3,FALSE,1.71,6,Actively_Encouraged,3,2.83
100386,Arts,Freshman,3.176,2.62,Ideation,Beginner,2,TRUE,11.62,2,Allowed_With_Citation,1,3.298
100387,STEM,Freshman,3.577,4.82,Direct_Answer_Generation,Intermediate,4,TRUE,14.43,2,Actively_Encouraged,4,3.993
100388,STEM,Graduate,3.282,12.15,Direct_Answer_Generation,Intermediate,1,TRUE,17.22,3,Strict_Ban,3,3.598
100389,Arts,Freshman,3.135,1.76,Copywriting/Drafting,Beginner,2,TRUE,14.31,1,Actively_Encouraged,2,3.285
100390,Arts,Junior,3.154,9.15,Copywriting/Drafting,Intermediate,4,FALSE,11.02,3,Strict_Ban,5,3.309
100391,Medical,Graduate,2.416,5.96,Direct_Answer_Generation,Intermediate,3,FALSE,13.59,4,Strict_Ban,4,2.545
100392,Humanities,Junior,3.513,4.97,Direct_Answer_Generation,Advanced,3,FALSE,14.34,3,Actively_Encouraged,5,3.533
100393,Humanities,Freshman,3.125,9.24,Debugging/Troubleshooting,Beginner,3,FALSE,8.39,3,Allowed_With_Citation,7,3.607
100394,Arts,Junior,3.269,0.86,Copywriting/Drafting,Beginner,2,FALSE,10.3,1,Actively_Encouraged,4,3.518
100395,Humanities,Graduate,3.421,1.25,Copywriting/Drafting,Beginner,1,TRUE,14.07,5,Strict_Ban,4,3.397
100396,Medical,Sophomore,3.217,13.42,Copywriting/Drafting,Advanced,3,TRUE,11.75,4,Allowed_With_Citation,7,3.498
100397,Arts,Sophomore,3.966,8.84,Debugging/Troubleshooting,Intermediate,2,FALSE,13.04,5,Allowed_With_Citation,8,4
100398,Humanities,Sophomore,3.462,34,Summarizing_Reading,Beginner,3,TRUE,4.65,5,Strict_Ban,9,3.536
100399,Arts,Junior,2.04,23.92,Debugging/Troubleshooting,Intermediate,4,TRUE,11.19,5,Allowed_With_Citation,6,2.449
100400,Arts,Sophomore,2.886,11.08,Copywriting/Drafting,Beginner,2,FALSE,7.89,6,Actively_Encouraged,4,2.999
100401,STEM,Senior,2.962,5.6,Summarizing_Reading,Advanced,3,FALSE,13.31,1,Allowed_With_Citation,2,3.313
100402,Medical,Senior,3.382,14.38,Copywriting/Drafting,Advanced,3,FALSE,1,4,Allowed_With_Citation,6,3.438
100403,Business,Sophomore,2.356,24.2,Copywriting/Drafting,Beginner,3,TRUE,7.1,4,Allowed_With_Citation,6,2.858
100404,Arts,Senior,3.382,12.02,Copywriting/Drafting,Beginner,1,TRUE,15.55,4,Actively_Encouraged,5,3.933
100405,Humanities,Freshman,2.313,3.21,Direct_Answer_Generation,Beginner,3,FALSE,8.62,3,Actively_Encouraged,3,2.709
100406,Medical,Senior,2.554,6.65,Debugging/Troubleshooting,Beginner,1,FALSE,10.74,6,Strict_Ban,6,2.777
100407,Humanities,Junior,3.549,2.51,Copywriting/Drafting,Beginner,3,FALSE,2.65,3,Allowed_With_Citation,6,3.658
100408,STEM,Junior,3.548,21.32,Debugging/Troubleshooting,Advanced,4,FALSE,14.03,6,Actively_Encouraged,4,3.984
100409,Medical,Freshman,3.838,0.75,Summarizing_Reading,Beginner,3,TRUE,9.57,1,Allowed_With_Citation,3,3.879
100410,STEM,Junior,2.036,30.41,Debugging/Troubleshooting,Advanced,3,TRUE,16.22,5,Actively_Encouraged,4,2.749
100411,Humanities,Junior,2.774,1.93,Copywriting/Drafting,Beginner,2,FALSE,13.29,4,Strict_Ban,6,3.056
100412,Medical,Junior,3.09,3.43,Direct_Answer_Generation,Advanced,5,FALSE,22.1,3,Allowed_With_Citation,4,3.349
100413,Medical,Sophomore,3.095,3.95,Ideation,Advanced,3,FALSE,15.47,5,Strict_Ban,3,3.248
100414,Business,Freshman,3.657,20.05,Ideation,Intermediate,3,TRUE,15.33,5,Actively_Encouraged,1,4
100415,Business,Junior,3.539,35.87,Ideation,Intermediate,1,TRUE,16.21,5,Allowed_With_Citation,8,3.761
100416,Humanities,Sophomore,3.154,1.19,Debugging/Troubleshooting,Intermediate,3,TRUE,12.75,3,Allowed_With_Citation,6,3.277
100417,STEM,Junior,3.072,27.04,Summarizing_Reading,Beginner,2,TRUE,6.97,4,Strict_Ban,5,3.431
100418,Humanities,Junior,3.327,13.03,Copywriting/Drafting,Beginner,3,TRUE,19.22,4,Allowed_With_Citation,5,3.677
100419,Business,Sophomore,2.852,10.3,Ideation,Beginner,3,TRUE,8.87,4,Actively_Encouraged,5,2.98
100420,Arts,Sophomore,3.222,0.19,Summarizing_Reading,Intermediate,5,TRUE,8.55,4,Strict_Ban,4,3.329
100421,Arts,Junior,3.522,5.42,Debugging/Troubleshooting,Beginner,2,FALSE,8.6,4,Actively_Encouraged,3,3.814
100422,Arts,Junior,3.419,9.65,Copywriting/Drafting,Advanced,4,TRUE,14.15,5,Allowed_With_Citation,4,3.901
